1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,class
0,3,4,0,0,0,0,2,0,1,1,4,0,0,2,0,1,1,3,3,0,0,15,0,7,0,0,4,0,0,4,15,10,0,0,0,1,1,7,0,2,1,0,3,0,1,1,0,0,0,0,0,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,5,0,0,1,0,0,1,1,0,0,2,0,0,0,0,2,0,4,0,0,0,1,0,2,1,4,0,1,0,0,2,0,0,0,0,1,0,1,4,5,0,0,0,1,2,0,0,0,6,1,0,0,0,0,2,0,0,0,1,1,0,5,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,20,0,0,3,1,2,0,0,1,1,0,0,0,0,0,0,0,2,0,0,2,1,4,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9,0,2,0,0,1,0,0,0,0,0,1,0,4,7,1,1,0,0,0,0,2,2,18,0,0,1,0,0,0,0,0,1,2,1,0,3,6,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,F
2,2,1,0,1,3,1,0,0,0,0,4,1,0,0,0,0,0,7,5,0,0,5,0,3,0,0,2,2,0,3,5,2,0,0,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,4,0,0,0,2,0,0,1,0,1,0,0,0,3,0,0,0,0,1,2,1,2,0,0,3,1,2,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,0,3,0,2,0,0,0,0,0,1,0,30,1,1,7,0,1,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,1,0,0,0,0,0,1,2,1,6,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,10,0,0,0,1,2,0,0,2,2,1,0,2,0,6,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,F
0,2,0,1,1,2,0,2,0,0,5,6,0,0,1,0,3,1,0,0,0,1,25,0,6,0,1,10,1,0,16,24,11,0,0,0,1,0,4,1,1,0,0,3,0,1,0,0,1,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0,3,0,0,2,1,2,1,0,1,1,2,0,0,2,2,1,2,2,0,1,1,0,2,1,16,0,0,0,1,0,1,0,0,0,5,1,0,4,0,1,0,0,0,3,5,15,4,0,0,0,0,6,0,1,3,2,1,0,0,0,2,2,1,0,0,1,0,4,15,0,0,3,1,2,1,0,1,1,0,2,3,0,0,1,24,0,1,9,0,3,3,0,0,1,0,0,1,0,0,1,0,4,0,0,1,5,15,0,0,0,0,2,0,0,3,0,0,1,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,7,0,2,0,0,1,0,0,0,0,0,0,0,3,2,2,2,0,0,1,0,0,2,27,0,0,1,0,0,0,0,2,0,1,0,0,0,12,0,1,0,2,0,0,0,0,1,0,0,1,0,0,1,0,0,1,F
3,3,0,0,0,3,2,0,0,0,0,5,2,1,0,0,0,0,1,0,0,0,12,0,0,0,1,3,6,0,7,12,5,0,1,0,1,1,2,0,1,0,1,4,0,0,0,0,1,0,2,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2,0,0,3,0,0,2,0,0,2,1,0,0,0,7,0,0,0,0,0,0,0,0,2,3,0,2,1,0,0,0,0,1,2,3,0,1,2,0,0,0,2,0,1,0,1,1,0,2,0,1,0,0,0,1,2,0,2,1,0,1,0,2,0,7,0,4,0,0,0,0,0,0,0,16,2,0,5,0,1,1,2,1,0,0,0,6,0,0,0,0,2,1,1,0,5,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,4,0,0,1,1,0,0,1,2,0,0,1,0,0,1,0,1,0,0,0,0,0,2,18,0,0,0,0,0,0,0,1,0,1,1,0,0,7,0,0,0,2,0,0,1,1,1,0,1,0,1,0,0,0,0,0,F
0,0,0,0,0,2,1,1,0,1,0,4,0,0,0,0,0,0,1,1,0,0,3,0,2,0,0,1,1,0,1,3,2,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,3,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,11,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,0,1,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,F
0,3,0,1,1,0,0,3,0,0,0,4,1,1,0,0,0,0,0,0,0,0,13,0,5,0,0,5,0,1,5,12,5,0,0,0,0,1,2,1,1,0,0,4,0,0,0,1,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,3,0,0,2,0,0,3,0,0,0,0,5,0,0,0,0,1,0,2,0,0,0,0,0,3,1,1,0,0,0,0,0,5,0,0,0,0,0,3,0,2,4,1,2,0,0,0,2,0,0,0,0,3,0,1,9,0,0,0,0,1,0,0,0,1,0,0,2,0,1,0,15,1,1,3,0,2,2,0,1,0,0,0,0,2,0,1,0,4,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,9,0,4,0,3,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,0,1,3,13,1,1,1,0,0,0,0,2,0,1,1,0,0,11,0,0,0,1,0,0,1,1,2,0,0,0,0,1,0,0,0,0,F
0,2,1,0,1,5,0,4,0,0,0,10,0,0,0,0,0,2,3,2,2,1,2,0,8,0,0,2,0,0,0,2,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,4,0,0,0,0,3,2,0,0,1,5,0,1,0,0,0,0,1,1,0,0,0,0,7,0,0,0,0,1,3,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,2,1,0,40,0,1,6,1,3,0,0,0,1,0,0,0,2,0,0,0,7,0,0,0,1,0,3,0,1,2,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,6,0,3,0,2,0,0,1,0,0,0,0,3,0,0,0,0,0,1,1,2,11,0,1,0,0,2,1,0,1,2,2,2,2,0,13,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,F
0,2,3,1,0,1,0,1,1,0,1,6,0,1,0,0,0,1,1,1,1,0,10,0,6,0,1,2,0,1,6,10,6,0,4,0,0,0,3,0,1,0,0,1,1,1,0,0,1,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,1,1,4,1,0,0,0,0,0,0,0,1,0,6,0,0,1,0,0,1,0,2,0,3,0,0,2,0,0,1,0,0,1,5,2,1,1,0,0,0,0,0,1,0,4,0,0,0,1,0,1,0,0,0,0,1,0,2,0,1,1,0,1,1,2,7,1,1,1,2,0,0,0,21,0,0,7,1,4,0,0,1,0,0,0,0,0,0,0,0,1,4,3,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,6,0,1,0,0,0,1,0,0,0,1,1,0,1,4,0,1,0,0,0,0,1,1,16,0,1,1,0,0,0,0,3,0,0,1,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F
0,2,0,1,0,1,0,2,1,0,0,9,0,0,2,3,0,1,0,0,1,0,11,0,3,0,0,9,1,1,1,11,12,1,0,1,2,0,0,0,0,0,0,4,0,1,2,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,2,1,0,6,1,2,1,2,0,3,0,0,1,2,1,0,0,0,1,1,1,1,0,0,0,1,0,3,0,3,0,0,2,1,0,0,4,0,0,1,1,0,0,0,0,4,2,0,1,1,0,1,2,0,0,2,1,0,0,0,1,5,0,0,2,1,4,0,0,0,0,0,2,0,17,0,1,3,0,2,0,0,1,0,1,0,1,5,0,0,0,9,0,0,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,8,0,5,0,2,1,0,1,1,0,0,1,0,3,4,0,0,0,0,0,0,1,0,25,0,0,0,1,0,0,1,0,0,3,1,0,0,11,0,1,0,5,0,0,1,2,0,0,0,1,0,0,0,1,0,1,F
0,1,0,0,0,2,2,1,0,0,0,2,0,1,0,0,0,0,0,0,0,1,6,0,5,0,0,5,1,0,3,5,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,3,0,1,0,1,1,0,0,0,0,0,1,0,4,1,0,0,0,1,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,3,1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,16,0,2,2,0,1,1,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,2,0,0,0,0,1,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,8,0,0,1,0,0,0,0,0,0,0,2,0,0,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,F
0,1,0,0,0,1,0,2,0,0,0,4,1,3,0,0,0,0,1,1,0,0,7,0,2,0,0,1,0,0,4,7,3,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,3,0,2,1,0,0,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,1,2,0,1,0,0,0,1,1,0,0,0,0,0,0,6,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,10,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,1,4,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,10,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,F
0,1,0,1,1,5,0,6,0,0,0,12,0,1,0,0,0,2,2,2,0,3,7,0,9,0,0,3,0,0,5,6,6,0,0,0,1,3,6,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,1,1,0,0,0,10,0,1,0,0,1,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,1,5,0,0,0,1,1,0,2,1,2,0,1,0,0,1,0,0,0,0,0,2,0,0,11,0,0,2,1,0,2,3,2,1,0,0,2,0,3,0,35,0,1,6,0,5,0,0,0,0,1,0,0,1,1,3,1,3,0,0,0,1,5,1,0,0,1,1,2,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,15,0,9,0,6,1,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,1,19,0,1,1,0,2,0,0,3,1,0,3,2,0,13,0,0,0,2,0,1,0,2,2,0,0,0,0,1,0,1,0,1,M
0,0,0,0,0,2,1,3,0,1,0,10,0,0,0,0,0,1,0,0,0,0,3,0,5,0,0,1,0,0,2,3,1,0,0,0,1,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,6,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,2,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,13,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,12,0,5,0,5,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,F
0,0,0,0,1,7,2,6,0,1,0,4,0,0,0,0,0,0,5,5,0,4,0,0,11,0,0,1,0,0,0,0,4,0,0,0,0,2,13,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,5,0,0,1,0,3,2,2,0,3,0,0,0,0,1,0,0,0,4,0,0,0,0,3,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,1,0,2,0,1,0,0,0,0,0,0,0,1,27,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,2,1,0,0,0,0,1,0,16,0,6,0,3,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,13,0,0,0,0,2,0,1,1,0,0,2,3,0,16,0,0,2,1,0,1,0,1,1,1,0,0,0,0,0,0,1,2,F
0,2,0,0,0,6,1,4,0,0,0,11,1,1,0,1,0,1,1,0,0,1,10,0,7,0,0,2,1,0,5,9,6,0,0,0,1,2,5,0,0,0,0,3,0,1,3,1,2,0,0,0,0,1,0,1,0,1,0,2,0,0,0,2,5,1,1,0,0,1,0,0,0,1,0,0,0,5,0,3,1,0,1,3,0,0,0,0,5,0,0,0,1,3,2,1,0,0,0,3,1,0,0,0,0,0,1,1,0,4,0,1,0,0,0,0,0,2,0,1,2,0,1,0,0,0,0,1,0,4,0,0,7,2,0,5,0,1,1,3,0,0,0,0,0,0,2,0,32,1,1,5,0,4,0,1,0,2,0,0,1,1,1,3,0,6,0,0,0,7,4,0,0,0,1,3,0,0,0,0,0,1,1,0,2,0,0,0,1,1,0,2,0,1,0,0,0,1,0,11,0,6,0,3,1,0,1,1,1,0,0,0,0,3,1,0,0,0,0,1,0,1,18,0,0,0,0,1,0,0,2,0,0,4,2,0,20,0,1,0,1,0,2,0,0,2,1,0,0,0,0,0,0,1,0,M
0,3,0,0,3,6,0,7,0,0,0,11,0,0,0,0,1,1,5,2,0,1,4,0,20,0,0,1,0,0,1,4,5,0,0,0,0,3,24,2,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,1,0,1,0,2,0,0,0,3,7,1,3,0,5,0,0,0,1,0,0,0,0,7,0,3,2,0,1,7,0,2,0,0,1,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3,0,5,1,1,0,1,0,1,0,0,0,2,2,0,0,13,1,0,4,0,2,2,0,0,0,1,0,1,0,1,2,47,0,0,9,1,1,0,0,0,0,1,2,0,1,0,1,0,4,0,0,0,4,1,1,0,0,1,2,3,0,0,0,1,0,0,0,5,0,1,0,0,0,1,2,1,0,0,0,1,1,0,27,0,10,0,4,0,0,1,1,1,0,0,0,0,5,2,1,0,0,0,1,0,2,22,0,0,0,0,3,0,0,2,1,0,3,14,0,23,0,0,1,0,7,2,0,0,1,1,0,0,0,0,0,0,0,3,F
2,3,1,1,0,9,1,5,0,1,0,17,1,2,0,1,3,0,2,0,1,3,19,0,11,0,1,9,6,0,11,19,12,1,2,1,1,0,2,1,1,1,2,5,2,0,1,1,2,0,1,1,0,0,5,0,1,2,0,3,0,0,0,2,6,1,0,1,0,0,0,3,0,1,3,0,0,10,2,0,0,0,2,4,1,0,3,2,11,0,3,0,1,2,1,1,1,1,2,4,1,4,1,0,0,0,1,0,2,1,7,1,3,1,1,2,0,2,1,6,0,0,1,2,0,3,0,0,0,5,1,2,1,4,0,5,1,0,10,1,4,1,0,1,3,1,2,0,50,0,2,10,0,6,0,1,0,0,0,0,6,0,1,0,1,5,2,0,0,0,1,2,0,0,1,0,0,0,3,0,0,1,4,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,18,0,8,0,4,1,0,0,1,1,0,0,0,3,6,0,1,0,0,1,4,2,2,39,0,1,1,1,0,0,0,4,1,2,2,0,0,26,0,1,0,2,0,1,1,0,0,1,0,1,0,1,0,3,0,0,F
0,2,0,1,0,3,1,1,0,1,0,4,0,2,0,0,0,1,0,0,0,0,15,0,2,0,0,0,2,0,7,13,4,0,1,0,0,0,0,0,0,0,0,5,0,1,2,0,1,0,1,0,2,0,2,0,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2,0,0,0,2,0,0,5,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,7,0,0,0,1,0,0,0,1,0,0,0,2,1,0,1,0,3,1,0,0,1,4,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,3,0,1,1,0,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,2,16,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,M
3,2,0,1,0,1,2,0,0,1,1,6,2,2,0,0,0,1,0,0,0,0,13,0,2,0,1,0,6,1,10,13,5,0,0,2,0,1,1,0,1,1,1,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,4,0,0,1,0,0,0,1,0,0,0,10,0,0,2,0,0,1,0,0,0,4,0,0,0,2,0,2,0,0,4,5,3,0,1,0,0,1,0,0,0,1,2,1,0,0,1,1,0,0,0,1,3,0,0,6,0,1,1,1,0,8,2,3,1,0,0,0,0,0,0,19,1,0,6,0,4,0,0,1,0,0,0,6,1,0,0,0,5,0,0,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,1,1,0,0,3,1,0,0,0,0,0,0,2,23,0,0,0,2,0,0,0,1,0,0,1,0,0,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1,0,M
0,8,0,0,0,7,0,0,0,0,1,8,1,1,0,0,0,1,2,1,0,0,18,0,3,0,0,1,1,0,6,18,5,0,0,0,1,0,5,0,0,0,0,6,0,1,0,0,3,0,0,0,3,1,2,3,1,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,7,0,0,3,0,0,2,0,0,1,2,6,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,3,1,1,5,2,0,0,1,0,0,1,3,1,2,1,0,0,0,3,1,0,0,0,2,0,0,9,2,0,4,0,3,1,0,0,0,1,0,0,0,1,0,23,0,0,4,1,0,0,0,0,0,0,0,1,1,0,1,0,5,0,0,0,1,5,0,0,3,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,2,3,0,0,0,2,0,5,0,1,0,2,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,2,0,5,20,0,0,0,0,1,0,0,1,0,1,0,1,0,12,0,0,0,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,F
0,1,1,0,0,2,0,3,0,0,1,10,0,1,0,0,0,0,1,1,0,0,9,0,6,0,0,5,0,0,4,5,7,1,0,0,1,0,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,0,1,0,1,0,1,1,0,1,0,0,0,6,0,2,0,0,0,2,0,0,0,0,4,0,1,0,0,0,2,1,1,0,1,0,0,1,1,0,0,0,1,1,1,4,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,1,0,7,0,1,6,2,0,3,0,0,1,0,0,0,0,0,0,0,1,0,20,0,0,7,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,4,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,8,0,4,0,2,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,19,0,2,1,0,1,0,1,2,1,0,3,1,1,11,0,1,0,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,F
0,1,0,1,0,5,0,4,0,0,0,4,0,0,0,0,0,0,3,3,0,2,10,0,8,0,0,9,2,2,2,9,7,0,0,2,0,0,7,0,2,0,0,1,0,0,1,1,1,1,0,0,0,1,3,0,1,0,0,2,0,0,0,0,5,0,0,0,1,0,0,0,0,1,0,2,1,2,3,1,1,0,0,2,0,2,1,0,2,1,2,0,0,0,0,1,0,1,0,2,0,4,0,0,0,0,1,1,1,0,3,1,1,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,3,1,2,0,0,0,0,3,0,0,4,0,0,1,0,0,2,0,0,0,29,0,3,4,1,3,1,0,2,0,0,2,2,2,1,0,1,7,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,2,0,0,1,0,0,0,1,0,0,1,11,0,4,0,2,0,0,1,0,1,1,2,0,1,0,0,0,0,0,1,0,0,0,15,0,1,1,2,0,0,0,3,0,3,1,0,0,12,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,2,1,0,F
0,2,0,0,2,4,0,4,0,0,0,6,0,0,0,0,0,1,3,2,0,0,2,0,6,2,0,1,0,0,0,2,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,7,0,2,0,3,1,0,0,0,1,0,0,0,5,0,2,0,0,1,4,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,1,0,1,0,0,0,0,0,0,2,0,31,0,0,3,0,2,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,0,6,0,4,0,2,0,0,1,0,0,0,0,2,2,0,1,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,1,2,0,17,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,F
0,2,2,0,0,8,2,7,1,2,0,3,1,0,0,1,0,0,7,6,0,5,7,0,15,0,0,8,1,1,2,5,5,0,1,0,0,0,23,0,0,0,0,1,2,0,0,0,1,1,0,0,0,0,1,0,0,1,0,7,0,0,1,1,3,1,4,0,4,0,0,2,0,1,1,1,0,3,0,1,1,0,4,1,0,0,0,1,2,2,1,0,0,0,0,1,0,0,0,5,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,1,0,2,2,1,0,1,0,0,2,0,0,1,1,0,1,0,0,4,0,6,0,0,1,0,0,1,0,38,1,2,3,0,0,0,0,1,3,0,1,1,1,0,0,1,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,1,0,0,0,1,0,0,0,0,19,0,8,2,1,0,1,0,2,2,0,1,0,0,5,0,2,0,0,0,1,0,2,19,0,0,0,0,5,0,0,0,0,0,0,7,0,14,0,0,0,1,1,0,0,1,1,0,1,0,0,0,2,0,1,1,M
0,0,1,0,0,0,0,1,0,0,2,9,0,0,1,1,0,0,1,1,0,0,5,0,2,0,1,13,0,1,2,4,6,1,0,0,0,0,5,1,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,3,0,0,1,2,1,0,1,0,0,0,1,0,5,1,2,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,3,2,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,1,1,1,0,0,0,0,0,0,1,0,29,0,10,6,0,3,0,0,1,0,0,0,0,0,0,1,0,5,0,0,1,0,2,2,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4,0,2,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,2,0,0,11,0,2,0,0,0,0,0,3,0,0,0,0,1,9,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,1,1,0,F
1,3,2,2,1,6,0,8,0,1,3,13,0,1,0,0,1,0,0,0,0,3,26,0,12,0,1,7,1,3,10,24,11,0,0,0,0,1,6,0,2,0,0,8,0,0,1,0,0,0,0,1,3,0,3,1,2,1,0,2,0,0,0,1,4,1,0,0,0,0,0,2,0,3,0,3,1,9,0,0,3,0,1,3,0,0,3,0,10,1,0,1,2,1,1,3,2,0,4,3,0,4,0,0,1,0,1,0,5,9,3,0,0,0,0,3,0,0,5,3,2,0,1,0,1,3,1,1,0,1,0,2,17,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,31,0,0,12,1,1,3,0,3,0,1,0,1,2,2,1,1,6,0,0,0,5,9,0,0,0,2,1,0,0,3,0,1,0,1,1,4,0,0,0,0,0,1,0,0,3,0,0,1,1,0,16,0,9,0,2,0,0,1,1,1,2,3,0,3,4,0,0,0,0,0,1,1,1,26,0,4,3,0,0,0,1,5,2,0,1,0,2,26,0,2,0,3,0,1,0,0,2,0,0,2,0,3,0,0,0,1,F
